epoch,score,lines,actions
562,15,0,48
563,23,0,98
564,23,0,91
565,22,0,89
566,15,0,63
567,15,0,61
568,18,0,70
569,22,0,93
570,14,0,59
571,21,0,86
572,14,0,57
573,16,0,59
574,21,0,72
575,21,0,91
576,16,0,61
577,20,0,80
578,20,0,76
579,14,0,49
580,16,0,69
581,22,0,94
582,12,0,41
583,16,0,57
584,23,0,97
585,16,0,73
586,16,0,53
587,15,0,60
588,12,0,38
589,21,0,77
590,24,0,95
591,18,0,69
592,16,0,44
593,19,0,85
594,18,0,64
595,18,0,72
596,16,0,61
597,20,0,89
598,12,0,33
599,23,0,84
600,15,0,64
601,17,0,72
602,19,0,71
603,20,0,94
604,22,0,97
605,23,0,105
606,16,0,69
607,17,0,67
608,21,0,86
609,20,0,93
610,21,0,95
611,17,0,72
612,23,0,82
613,20,0,86
614,15,0,62
615,21,0,89
616,17,0,80
617,19,0,69
618,14,0,58
619,19,0,76
620,16,0,61
621,17,0,78
622,15,0,52
623,25,0,111
624,18,0,70
625,22,0,89
626,16,0,53
627,15,0,62
628,22,0,96
629,13,0,46
630,16,0,66
631,16,0,69
632,16,0,65
633,21,0,96
634,17,0,69
635,18,0,74
636,36,1,108
637,11,0,34
638,18,0,77
639,18,0,80
640,16,0,64
641,18,0,70
642,22,0,81
643,16,0,58
644,21,0,91
645,20,0,74
646,17,0,70
647,20,0,83
648,18,0,73
649,22,0,97
650,15,0,65
651,20,0,82
652,18,0,72
653,23,0,88
654,17,0,69
655,24,0,102
656,15,0,58
657,23,0,99
658,18,0,80
659,22,0,93
660,17,0,60
661,17,0,68
662,16,0,60
663,18,0,66
664,14,0,56
665,40,1,131
666,17,0,60
667,17,0,68
668,22,0,86
669,21,0,87
670,21,0,85
671,21,0,83
672,18,0,77
673,14,0,55
674,20,0,66
675,24,0,95
676,12,0,51
677,20,0,90
678,22,0,87
679,18,0,77
680,20,0,91
681,24,0,103
682,23,0,104
683,19,0,78
684,21,0,77
685,16,0,63
686,18,0,87
687,17,0,72
688,21,0,89
689,22,0,94
690,10,0,38
691,14,0,54
692,35,1,101
693,15,0,54
694,12,0,50
695,15,0,62
696,25,0,93
697,17,0,58
698,21,0,89
699,11,0,38
700,19,0,75
701,16,0,70
702,15,0,54
703,27,0,117
704,16,0,66
705,18,0,66
706,24,0,97
707,17,0,67
708,22,0,86
709,24,0,94
710,20,0,94
711,21,0,91
712,25,0,99
713,13,0,55
714,16,0,60
715,21,0,88
716,23,0,101
717,13,0,43
718,19,0,87
719,16,0,59
720,17,0,63
721,18,0,64
722,18,0,76
723,19,0,72
724,25,0,96
725,18,0,58
726,19,0,87
727,19,0,82
728,22,0,93
729,24,0,106
730,16,0,60
731,21,0,86
732,14,0,55
733,25,0,102
734,21,0,85
735,21,0,86
736,23,0,89
737,20,0,73
738,24,0,100
739,20,0,79
740,18,0,68
741,19,0,79
742,19,0,75
743,19,0,66
744,13,0,46
745,22,0,102
746,13,0,44
747,15,0,58
748,21,0,91
749,20,0,85
750,12,0,43
751,13,0,56
752,24,0,109
753,16,0,70
754,17,0,68
755,13,0,53
756,18,0,80
757,14,0,56
758,18,0,78
759,25,0,115
760,18,0,70
761,21,0,97
762,26,0,113
763,19,0,84
764,14,0,57
765,12,0,49
766,22,0,90
767,18,0,74
768,15,0,60
769,14,0,55
770,17,0,64
771,18,0,66
772,13,0,56
773,20,0,87
774,14,0,46
775,22,0,98
776,19,0,84
777,24,0,105
778,21,0,90
779,18,0,73
780,16,0,75
781,16,0,65
782,27,0,119
783,21,0,80
784,19,0,77
785,14,0,61
786,24,0,107
787,20,0,82
788,17,0,64
789,19,0,68
790,21,0,92
791,14,0,62
792,18,0,72
793,20,0,87
794,20,0,78
795,19,0,80
796,17,0,66
797,18,0,72
798,17,0,65
799,17,0,68
800,18,0,78
801,24,0,107
802,14,0,56
803,19,0,82
804,20,0,89
805,18,0,84
806,22,0,95
807,15,0,56
808,23,0,101
809,20,0,86
810,16,0,62
811,19,0,82
812,26,0,104
813,19,0,82
814,19,0,74
815,20,0,85
816,18,0,72
817,19,0,87
818,18,0,80
819,23,0,89
820,18,0,72
821,16,0,51
822,17,0,78
823,17,0,65
824,19,0,72
825,18,0,73
826,17,0,75
827,24,0,110
828,19,0,87
829,18,0,76
830,26,0,110
831,28,0,103
832,17,0,67
833,15,0,57
834,19,0,84
835,24,0,108
836,16,0,64
837,23,0,98
838,20,0,79
839,16,0,68
840,26,0,112
841,15,0,63
842,13,0,46
843,21,0,83
844,18,0,75
845,17,0,75
846,19,0,73
847,14,0,64
848,19,0,70
849,14,0,59
850,18,0,75
851,19,0,78
852,16,0,54
853,14,0,55
854,18,0,72
855,17,0,65
856,17,0,72
857,19,0,90
858,20,0,84
859,14,0,52
860,14,0,53
861,13,0,49
862,16,0,67
863,12,0,37
864,16,0,64
865,11,0,43
866,25,0,105
867,27,0,119
868,16,0,64
869,16,0,68
870,21,0,90
871,14,0,59
872,20,0,74
873,21,0,80
874,13,0,45
875,19,0,82
876,23,0,101
877,20,0,95
878,17,0,72
879,20,0,88
880,14,0,44
881,19,0,79
882,13,0,43
883,19,0,67
884,14,0,49
885,13,0,60
886,21,0,85
887,20,0,79
888,23,0,96
889,22,0,99
890,23,0,97
891,16,0,61
892,21,0,82
893,17,0,62
894,15,0,62
895,22,0,82
896,19,0,81
897,17,0,72
898,22,0,97
899,17,0,68
900,19,0,78
901,16,0,61
902,22,0,102
903,21,0,82
904,21,0,89
905,13,0,47
906,19,0,79
907,17,0,75
908,13,0,52
909,18,0,81
910,19,0,83
911,20,0,75
912,18,0,79
913,19,0,88
914,14,0,48
915,16,0,63
916,17,0,70
917,16,0,62
918,15,0,64
919,22,0,89
920,20,0,78
921,15,0,54
922,23,0,87
923,13,0,49
924,14,0,53
925,19,0,79
926,16,0,65
927,23,0,90
928,25,0,98
929,10,0,44
930,13,0,48
931,18,0,85
932,17,0,56
933,14,0,50
934,16,0,68
935,18,0,74
936,20,0,70
937,15,0,61
938,11,0,44
939,14,0,49
940,19,0,80
941,15,0,55
942,16,0,79
943,17,0,74
944,17,0,75
945,15,0,54
946,15,0,55
947,17,0,63
948,18,0,71
949,19,0,78
950,15,0,63
951,16,0,68
952,19,0,80
953,18,0,83
954,14,0,55
955,16,0,67
956,24,0,100
957,14,0,58
958,17,0,74
959,22,0,87
960,23,0,94
961,24,0,106
962,24,0,100
963,14,0,52
964,23,0,95
965,21,0,83
966,11,0,36
967,18,0,75
968,15,0,65
969,17,0,68
970,17,0,69
971,14,0,54
972,23,0,96
973,23,0,101
974,12,0,42
975,20,0,79
976,19,0,90
977,18,0,73
978,22,0,82
979,15,0,60
980,17,0,70
981,19,0,85
982,20,0,84
983,15,0,61
984,20,0,78
985,17,0,69
986,18,0,82
987,13,0,47
988,22,0,86
989,28,0,121
990,22,0,92
991,19,0,77
992,22,0,94
993,21,0,85
994,23,0,105
995,19,0,72
996,21,0,86
997,19,0,74
998,19,0,79
999,17,0,71
1000,15,0,55
1001,19,0,71
1002,21,0,81
1003,12,0,42
1004,14,0,59
1005,28,1,71
1006,18,0,74
1007,24,0,102
1008,17,0,60
1009,20,0,93
1010,18,0,73
1011,23,0,102
1012,13,0,51
1013,19,0,83
1014,19,0,86
1015,19,0,71
1016,20,0,70
1017,20,0,92
1018,12,0,56
1019,22,0,100
1020,23,0,95
1021,16,0,63
1022,12,0,48
1023,21,0,76
1024,17,0,70
1025,14,0,52
1026,22,0,86
1027,22,0,103
1028,23,0,93
1029,27,0,111
1030,17,0,78
1031,19,0,85
1032,24,0,104
1033,21,0,102
1034,19,0,80
1035,24,0,104
1036,25,0,97
1037,23,0,89
1038,27,0,111
1039,23,0,99
1040,21,0,93
1041,19,0,79
1042,16,0,55
1043,14,0,66
1044,25,0,110
1045,15,0,59
1046,19,0,86
1047,25,0,112
1048,18,0,75
1049,13,0,43
1050,26,0,116
1051,19,0,90
1052,20,0,81
1053,18,0,73
1054,22,0,91
1055,18,0,68
1056,19,0,86
1057,22,0,106
1058,21,0,84
1059,14,0,55
1060,21,0,90
1061,18,0,76
1062,25,0,99
1063,17,0,63
1064,15,0,49
1065,18,0,82
1066,13,0,49
1067,15,0,55
1068,24,0,101
1069,22,0,91
1070,17,0,64
1071,14,0,52
1072,17,0,76
1073,21,0,82
1074,18,0,67
1075,21,0,82
1076,24,0,100
1077,18,0,68
1078,17,0,83
1079,23,0,110
1080,14,0,51
1081,15,0,62
1082,19,0,73
1083,19,0,97
1084,11,0,37
1085,22,0,88
1086,19,0,78
1087,16,0,61
1088,17,0,60
1089,19,0,71
1090,23,0,103
1091,16,0,66
1092,18,0,76
1093,20,0,74
1094,18,0,67
1095,16,0,64
1096,19,0,77
1097,14,0,60
1098,22,0,94
1099,20,0,82
1100,22,0,94
1101,24,0,106
1102,21,0,87
1103,20,0,91
1104,38,1,122
1105,15,0,64
1106,20,0,85
1107,18,0,71
1108,19,0,77
1109,16,0,63
1110,22,0,98
1111,24,0,100
1112,12,0,52
1113,22,0,92
1114,23,0,94
1115,19,0,73
1116,19,0,83
1117,24,0,103
1118,21,0,92
1119,22,0,91
1120,16,0,74
1121,25,0,106
1122,18,0,70
1123,17,0,76
1124,18,0,81
1125,23,0,95
1126,18,0,72
1127,17,0,65
1128,18,0,77
1129,19,0,88
1130,20,0,88
1131,15,0,58
1132,24,0,105
1133,12,0,61
1134,14,0,60
1135,19,0,79
1136,15,0,65
1137,16,0,60
1138,19,0,79
1139,18,0,77
1140,15,0,61
1141,25,0,112
1142,22,0,98
1143,24,0,100
1144,23,0,98
1145,20,0,91
1146,16,0,69
1147,14,0,60
1148,19,0,86
