epoch,score,lines,actions
663,12,0,32
664,11,0,23
665,14,0,73
666,13,0,69
667,18,0,102
668,12,0,23
669,16,0,84
670,10,0,32
671,11,0,21
672,10,0,15
673,10,0,13
674,9,0,16
675,8,0,15
676,13,0,53
677,16,0,60
678,12,0,29
679,12,0,48
680,16,0,64
681,16,0,56
682,14,0,70
683,14,0,44
684,10,0,29
685,16,0,95
686,11,0,32
687,15,0,61
688,16,0,78
689,16,0,67
690,17,0,79
691,21,0,128
692,14,0,60
693,13,0,66
694,15,0,42
695,13,0,34
696,11,0,49
697,12,0,29
698,13,0,44
699,13,0,69
700,10,0,17
701,16,0,61
702,15,0,117
703,13,0,32
704,13,0,46
705,14,0,35
706,12,0,39
707,14,0,56
708,12,0,41
709,14,0,50
710,15,0,94
711,12,0,41
712,18,0,85
713,13,0,39
714,15,0,54
715,17,0,111
716,18,0,133
717,10,0,37
718,11,0,82
719,14,0,70
720,15,0,68
721,9,0,31
722,11,0,43
723,11,0,29
724,10,0,42
725,14,0,32
726,12,0,35
727,14,0,48
728,10,0,32
729,10,0,42
730,11,0,64
731,10,0,37
732,12,0,44
733,13,0,40
734,11,0,30
735,13,0,29
736,12,0,47
737,14,0,66
738,13,0,62
739,12,0,24
740,15,0,76
741,9,0,43
742,9,0,15
743,11,0,24
744,11,0,38
745,15,0,65
746,12,0,40
747,13,0,58
748,14,0,46
749,11,0,35
750,14,0,58
751,11,0,36
752,14,0,76
753,16,0,76
754,14,0,41
755,13,0,36
756,11,0,32
757,9,0,18
758,16,0,76
759,16,0,57
760,12,0,34
761,12,0,38
762,10,0,13
763,22,0,100
764,11,0,29
765,13,0,59
766,15,0,56
767,10,0,23
768,8,0,19
769,14,0,60
770,11,0,34
771,12,0,44
772,11,0,33
773,11,0,20
774,11,0,34
775,11,0,50
776,12,0,26
777,11,0,29
778,13,0,31
779,12,0,33
780,15,0,64
781,12,0,24
782,14,0,59
783,13,0,52
784,11,0,21
785,13,0,59
786,13,0,57
787,14,0,52
788,10,0,24
789,10,0,28
790,14,0,38
791,12,0,42
792,9,0,17
793,14,0,36
794,15,0,52
795,14,0,46
796,12,0,36
797,14,0,55
798,13,0,40
799,13,0,48
800,12,0,32
801,13,0,73
802,25,1,82
803,15,0,56
804,11,0,25
805,10,0,22
806,11,0,37
807,11,0,23
808,10,0,29
809,13,0,31
810,9,0,23
811,15,0,59
812,14,0,50
813,13,0,51
814,14,0,46
815,10,0,22
816,16,0,70
817,12,0,31
818,9,0,22
819,12,0,43
820,15,0,70
821,13,0,35
822,10,0,22
823,14,0,59
824,16,0,108
825,11,0,28
826,14,0,40
827,13,0,33
828,9,0,20
829,16,0,55
830,9,0,13
831,12,0,45
832,9,0,17
833,11,0,24
834,11,0,24
835,15,0,44
836,11,0,39
837,16,0,58
838,14,0,55
839,10,0,26
840,12,0,45
841,13,0,43
842,13,0,53
843,11,0,28
844,10,0,16
845,11,0,25
846,12,0,39
847,13,0,40
848,11,0,22
849,12,0,30
850,13,0,37
851,11,0,27
852,9,0,21
853,13,0,41
854,14,0,61
855,27,1,77
856,16,0,90
857,14,0,41
858,16,0,78
859,16,0,63
860,11,0,39
861,14,0,39
862,14,0,65
863,14,0,55
864,10,0,19
865,16,0,55
866,13,0,35
867,11,0,26
868,15,0,41
869,13,0,46
870,15,0,48
871,12,0,29
872,10,0,20
873,12,0,29
874,13,0,41
875,11,0,20
876,15,0,37
877,15,0,41
878,11,0,35
879,13,0,40
880,9,0,15
881,10,0,22
882,14,0,48
883,10,0,12
884,12,0,39
885,11,0,21
886,10,0,17
887,11,0,30
888,13,0,25
889,10,0,19
890,12,0,34
891,13,0,32
892,9,0,16
893,11,0,25
894,11,0,13
895,13,0,32
896,8,0,13
897,12,0,25
898,10,0,21
899,13,0,59
900,14,0,31
901,14,0,36
902,12,0,41
903,11,0,18
904,9,0,18
905,11,0,16
906,10,0,16
907,20,0,81
908,13,0,31
909,11,0,14
910,10,0,14
911,11,0,22
912,9,0,16
913,12,0,22
914,9,0,11
915,10,0,23
916,12,0,26
917,10,0,27
918,9,0,15
919,11,0,24
920,9,0,12
921,13,0,40
922,9,0,11
923,11,0,27
924,13,0,35
925,13,0,31
926,10,0,16
927,11,0,15
928,10,0,41
929,11,0,19
930,12,0,30
931,11,0,16
932,15,0,57
933,9,0,17
934,10,0,13
935,15,0,40
936,10,0,30
937,9,0,23
938,10,0,15
939,12,0,30
940,12,0,39
941,17,0,48
942,14,0,33
943,10,0,34
944,9,0,20
945,11,0,17
946,12,0,33
947,11,0,19
948,15,0,80
949,11,0,20
950,11,0,16
