epoch,score,lines,actions
966,22,0,102
967,15,0,50
968,20,0,84
969,16,0,66
970,18,0,72
971,16,0,58
972,18,0,64
973,16,0,70
974,18,0,69
975,15,0,57
976,18,0,85
977,16,0,68
978,15,0,48
979,18,0,71
980,23,0,94
981,12,0,52
982,18,0,77
983,23,0,99
984,14,0,56
985,18,0,69
986,20,0,81
987,14,0,52
988,17,0,70
989,14,0,45
990,17,0,71
991,14,0,55
992,16,0,69
993,19,0,77
994,22,0,90
995,18,0,69
996,15,0,67
997,16,0,60
998,24,0,102
999,16,0,60
1000,18,0,77
1001,12,0,48
1002,17,0,73
1003,15,0,54
1004,17,0,63
1005,19,0,78
1006,18,0,78
1007,16,0,75
1008,18,0,75
1009,22,0,90
1010,13,0,53
1011,16,0,57
1012,17,0,79
1013,22,0,82
1014,15,0,50
1015,15,0,58
1016,17,0,60
1017,15,0,51
1018,24,0,105
1019,14,0,55
1020,14,0,56
1021,11,0,39
1022,12,0,47
1023,20,0,72
1024,11,0,45
1025,17,0,68
1026,19,0,69
1027,21,0,80
1028,13,0,57
1029,21,0,95
1030,12,0,48
1031,21,0,87
1032,24,0,109
1033,18,0,70
1034,22,0,93
1035,15,0,57
1036,16,0,74
1037,19,0,76
1038,16,0,69
1039,15,0,57
1040,12,0,47
1041,16,0,69
1042,17,0,64
1043,15,0,55
1044,19,0,75
1045,17,0,66
1046,16,0,64
1047,17,0,73
1048,18,0,72
1049,19,0,87
1050,24,0,102
1051,14,0,52
1052,14,0,55
1053,21,0,97
1054,16,0,56
1055,20,0,90
1056,19,0,70
1057,19,0,77
1058,12,0,44
1059,16,0,60
1060,22,0,83
1061,16,0,61
1062,15,0,68
1063,18,0,63
1064,23,0,89
1065,22,0,94
1066,13,0,55
1067,16,0,71
1068,14,0,62
1069,19,0,77
1070,13,0,43
1071,12,0,51
1072,14,0,56
1073,16,0,67
1074,13,0,49
1075,17,0,69
1076,19,0,76
1077,18,0,68
1078,19,0,75
1079,23,0,103
1080,17,0,68
1081,12,0,44
1082,17,0,68
1083,24,0,103
1084,18,0,72
1085,21,0,86
1086,20,0,81
1087,21,0,85
1088,19,0,82
1089,21,0,94
1090,22,0,92
1091,16,0,74
1092,16,0,58
1093,12,0,62
1094,20,0,79
1095,17,0,77
1096,17,0,62
1097,25,0,116
1098,18,0,76
1099,20,0,87
1100,13,0,50
1101,24,0,105
1102,17,0,66
1103,15,0,48
1104,19,0,78
1105,20,0,78
1106,19,0,82
1107,16,0,62
1108,13,0,49
1109,17,0,76
1110,21,0,84
1111,34,1,103
1112,20,0,75
1113,12,0,45
1114,20,0,84
1115,19,0,72
1116,11,0,38
1117,18,0,72
1118,17,0,64
1119,14,0,53
1120,19,0,69
1121,17,0,71
1122,19,0,80
1123,14,0,57
1124,18,0,79
1125,19,0,67
1126,21,0,81
1127,19,0,76
1128,13,0,46
1129,17,0,63
1130,18,0,78
1131,15,0,57
1132,23,1,48
1133,16,0,69
1134,19,0,75
1135,19,0,75
1136,21,0,90
1137,13,0,49
1138,17,0,63
1139,16,0,60
1140,13,0,52
1141,19,0,80
1142,20,0,81
1143,15,0,53
1144,19,0,76
1145,12,0,40
1146,15,0,59
1147,14,0,61
1148,18,0,77
1149,19,0,84
1150,16,0,69
1151,10,0,35
1152,17,0,67
1153,22,0,86
1154,17,0,67
1155,20,0,76
1156,14,0,53
1157,14,0,52
1158,26,0,116
1159,27,1,74
1160,10,0,37
1161,16,0,64
1162,22,0,99
1163,20,0,81
1164,20,0,77
1165,18,0,78
1166,23,0,91
1167,20,0,88
1168,17,0,69
1169,13,0,55
1170,17,0,70
1171,21,0,92
1172,20,0,94
1173,19,0,83
1174,15,0,53
1175,12,0,46
1176,15,0,50
1177,22,0,95
1178,18,0,72
1179,10,0,34
1180,20,0,87
1181,24,0,101
1182,14,0,64
1183,19,0,83
1184,16,0,71
1185,24,0,98
1186,15,0,61
1187,22,0,97
1188,22,0,86
1189,18,0,78
1190,19,0,75
1191,17,0,62
1192,15,0,63
1193,26,0,112
1194,15,0,62
1195,20,0,85
1196,19,0,84
1197,14,0,50
1198,19,0,76
1199,23,0,101
1200,18,0,77
1201,19,0,82
1202,19,0,73
1203,14,0,58
1204,14,0,52
1205,21,0,81
1206,20,0,88
1207,10,0,34
1208,13,0,49
1209,15,0,56
1210,12,0,53
1211,17,0,62
1212,18,0,57
1213,18,0,72
1214,13,0,51
1215,18,0,82
1216,16,0,65
1217,25,0,103
1218,12,0,52
1219,19,0,82
1220,21,0,95
1221,19,0,82
1222,16,0,59
1223,21,0,94
1224,15,0,56
1225,11,0,46
1226,16,0,69
1227,18,0,81
1228,17,0,74
1229,14,0,54
1230,25,0,113
1231,23,0,95
1232,24,0,94
1233,16,0,69
1234,22,0,84
1235,10,0,35
1236,13,0,46
1237,15,0,50
1238,21,0,84
1239,18,0,75
1240,10,0,36
1241,16,0,66
1242,18,0,83
1243,13,0,54
1244,17,0,67
1245,17,0,70
1246,14,0,54
1247,11,0,44
1248,16,0,63
1249,13,0,47
1250,10,0,33
1251,19,0,78
1252,12,0,49
1253,20,0,86
1254,16,0,63
1255,23,0,97
1256,13,0,46
1257,22,0,99
1258,20,0,89
1259,16,0,72
1260,19,0,74
1261,19,0,86
1262,14,0,60
1263,16,0,70
1264,19,0,78
1265,17,0,59
1266,10,0,42
1267,18,0,76
1268,18,0,78
1269,17,0,75
1270,23,0,99
1271,16,0,70
1272,20,0,80
1273,19,0,80
1274,23,0,109
1275,10,0,40
1276,23,0,107
1277,12,0,45
1278,16,0,72
1279,30,1,79
1280,17,0,79
1281,18,0,79
1282,18,0,78
1283,16,0,62
1284,15,0,52
1285,14,0,59
1286,11,0,35
1287,15,0,58
1288,16,0,66
1289,13,0,48
1290,19,0,81
1291,15,0,68
1292,16,0,60
1293,15,0,58
1294,25,0,112
1295,20,0,86
1296,15,0,61
1297,14,0,58
1298,19,0,79
1299,17,0,64
1300,21,0,76
1301,15,0,58
1302,25,0,103
1303,15,0,60
1304,21,0,93
1305,19,0,82
1306,14,0,56
1307,18,0,76
1308,20,0,79
1309,18,0,74
1310,17,0,68
1311,15,0,53
1312,16,0,69
1313,17,0,68
1314,17,0,63
1315,19,0,89
1316,21,0,85
1317,19,0,84
1318,16,0,70
1319,18,0,80
1320,21,0,96
1321,14,0,59
1322,26,0,103
1323,20,0,81
1324,16,0,65
1325,13,0,58
1326,18,0,71
1327,18,0,84
1328,21,0,79
1329,21,0,85
1330,21,0,90
1331,25,0,105
1332,12,0,45
1333,24,0,101
1334,22,0,89
1335,22,0,99
1336,11,0,37
1337,16,0,64
1338,18,0,69
1339,15,0,57
1340,22,0,98
1341,17,0,80
1342,14,0,50
1343,19,0,68
1344,21,0,90
1345,12,0,44
1346,14,0,62
1347,21,0,95
1348,21,0,99
1349,17,0,69
1350,18,0,78
1351,19,0,88
1352,22,0,86
1353,14,0,57
1354,18,0,80
1355,11,0,44
1356,10,0,35
1357,19,0,89
1358,19,0,83
1359,14,0,55
1360,19,0,74
1361,13,0,50
1362,14,0,63
1363,13,0,52
1364,19,0,82
1365,18,0,70
1366,14,0,51
1367,14,0,50
1368,18,0,93
1369,13,0,47
1370,17,0,79
1371,12,0,50
1372,13,0,46
1373,11,0,39
1374,17,0,67
1375,20,0,84
1376,13,0,55
1377,14,0,49
1378,21,0,97
1379,17,0,68
1380,12,0,52
1381,13,0,52
1382,22,0,92
1383,15,0,52
1384,11,0,43
1385,17,0,69
1386,15,0,65
1387,18,0,78
1388,19,0,83
1389,24,0,104
1390,10,0,38
1391,18,0,77
1392,24,0,104
1393,17,0,69
1394,21,0,90
1395,14,0,64
1396,17,0,77
1397,12,0,43
1398,16,0,61
1399,16,0,68
1400,24,0,108
1401,21,0,92
1402,19,0,75
1403,19,0,82
1404,22,0,83
1405,18,0,75
1406,12,0,40
1407,17,0,68
1408,19,0,77
1409,19,0,72
1410,23,0,97
1411,12,0,46
1412,22,0,89
1413,14,0,53
1414,17,0,61
1415,23,0,87
1416,15,0,62
1417,20,0,89
1418,17,0,74
1419,14,0,58
1420,14,0,62
1421,19,0,77
1422,15,0,69
1423,24,0,99
1424,18,0,74
1425,18,0,89
1426,21,0,86
1427,17,0,66
1428,22,0,90
1429,18,0,74
1430,14,0,56
1431,16,0,67
