epoch,score,lines,actions
825,27,0,111
826,18,0,67
827,16,0,65
828,20,0,80
829,16,0,60
830,23,0,103
831,27,0,115
832,31,1,91
833,21,0,85
834,19,0,69
835,21,0,87
836,15,0,55
837,20,0,84
838,24,0,99
839,18,0,68
840,18,0,61
841,21,0,81
842,22,0,87
843,22,0,97
844,22,0,91
845,23,0,95
846,20,0,80
847,17,0,75
848,36,1,113
849,20,0,75
850,21,0,90
851,24,0,90
852,25,0,102
853,24,0,110
854,21,0,87
855,21,0,83
856,17,0,60
857,22,0,88
858,19,0,87
859,30,0,116
860,33,1,98
861,22,0,92
862,20,0,90
863,19,0,74
864,26,0,116
865,22,0,81
866,24,0,97
867,20,0,77
868,24,0,101
869,18,0,73
870,19,0,78
871,22,0,86
872,23,0,105
873,24,0,107
874,16,0,61
875,28,0,112
876,27,0,121
877,21,0,85
878,19,0,81
879,20,0,80
880,21,0,86
881,16,0,57
882,27,0,125
883,21,0,88
884,24,0,95
885,22,0,88
886,21,0,94
887,26,0,112
888,17,0,76
889,39,1,118
890,11,0,35
891,21,0,77
892,18,0,85
893,24,0,104
894,35,1,108
895,26,0,105
896,14,0,47
897,24,0,100
898,20,0,75
899,21,0,101
900,25,0,110
901,24,0,94
902,20,0,68
903,27,0,111
904,16,0,76
905,23,0,88
906,20,0,74
907,21,0,81
908,18,0,80
909,25,0,97
910,13,0,51
911,27,0,115
912,24,0,94
913,21,0,91
914,21,0,82
915,24,0,111
916,21,0,99
917,25,0,99
918,22,0,90
919,24,0,104
920,24,0,97
921,25,0,112
922,24,0,98
923,20,0,92
924,17,0,61
925,22,0,106
926,38,1,110
927,28,0,134
928,18,0,73
929,25,0,107
930,27,0,124
931,27,0,108
932,18,0,65
933,12,0,50
934,13,0,62
935,20,0,81
936,21,0,84
937,24,0,98
938,20,0,80
939,28,0,123
940,25,0,100
941,17,0,72
942,19,0,65
943,27,0,120
944,21,0,81
945,31,1,93
946,13,0,54
947,14,0,52
948,20,0,70
949,16,0,67
950,21,0,80
951,22,0,93
952,18,0,60
953,20,0,79
954,25,0,107
955,18,0,77
956,22,0,90
957,17,0,67
958,15,0,49
959,16,0,73
960,18,0,86
961,19,0,68
962,20,0,85
963,15,0,54
964,30,1,99
965,23,0,98
966,20,0,81
967,24,0,103
968,25,0,106
969,17,0,58
970,17,0,77
971,25,0,109
972,20,0,80
973,23,0,97
974,25,0,94
975,22,0,83
976,19,0,82
977,26,0,121
978,23,0,108
979,16,0,60
980,29,0,133
981,38,1,118
982,31,1,87
983,20,0,74
984,26,0,104
985,38,1,118
986,20,0,80
987,21,0,91
988,37,1,116
989,20,0,90
990,20,0,82
991,12,0,59
992,21,0,82
993,37,1,114
994,12,0,50
995,24,0,109
996,25,0,113
997,20,0,83
998,21,0,95
999,25,0,109
1000,25,0,102
1001,18,0,73
1002,22,0,87
1003,19,0,81
1004,29,0,118
1005,26,0,111
1006,15,0,69
1007,25,1,65
1008,22,0,85
1009,22,0,80
1010,21,0,87
1011,28,0,121
1012,25,0,105
1013,21,0,83
1014,19,0,86
1015,18,0,79
1016,19,0,75
1017,25,0,94
1018,21,0,88
1019,23,0,93
1020,22,0,91
1021,17,0,67
1022,24,0,100
1023,23,0,97
1024,28,0,122
